
1AY,1AY16CS094,6.17,50,59,46,87,54,37,92,38
1AY,1AY16CS095,2.92,14,36,40,42,45,27,87,24
1AY,1AY16CS096,8.67,87,78,64,98,76,95,99,45
1AY,1AY16CS097,8.92,77,77,84,97,83,87,95,43
1AY,1AY16CS098,1.0,20,40,26,1,36,30,43,34
1AY,1AY16CS099,7.83,57,63,65,92,68,91,91,41
1AY,1AY16CS100,8.33,83,58,79,86,78,96,95,37
1AY,1AY16CS101,7.83,64,61,66,85,67,95,95,38
1AY,1AY16CS102,8.83,85,82,70,88,77,95,94,32
1AY,1AY16CS103,8.25,66,69,70,90,77,89,100,43
1AY,1AY16CS104,9.5,92,73,87,91,95,95,100,43
1AY,1AY16CS105,8.5,82,72,77,77,84,89,86,39
1AY,1AY16CS106,8.17,74,85,65,61,73,95,97,37
1AY,1AY16CS107,9.0,88,83,72,80,80,90,100,46
1AY,1AY16CS108,5.25,40,48,45,40,51,53,88,36
1AY,1AY16CS110,3.92,29,42,40,60,45,17,61,41
1AY,1AY16CS111,7.58,87,71,50,45,74,82,94,33
1AY,1AY16CS112,8.08,74,83,69,82,58,83,97,40
1AY,1AY16CS113,7.83,51,71,55,82,72,96,96,43
1AY,1AY16CS114,6.33,41,48,44,85,56,92,95,40
1AY,1AY16CS115,2.5,20,43,37,40,30,72,57,31
1AY,1AY16CS116,5.67,40,50,42,47,58,81,83,39
1AY,1AY16CS117,5.67,48,45,41,52,60,61,66,44
1AY,1AY16CS118,7.67,47,97,69,63,69,95,98,42
1AY,1AY16CS119,1.0,18,26,26,10,41,12,44,18
1AY,1AY16CS120,5.75,66,52,53,25,51,93,83,38
1AY,1AY16CS121,7.67,82,48,87,62,67,94,73,39
1AY,1AY16CS122,6.5,62,57,70,25,73,95,93,41
1AY,1AY16CS123,5.08,43,58,50,28,47,85,94,39
1AY,1AY16CS124,7.17,61,47,70,54,78,93,73,36
1AY,1AY16CS126,6.75,47,63,61,55,56,95,88,38
1AY,1AY16CS127,7.58,84,61,63,55,72,66,93,45
1AY,1AY16CS128,6.75,59,52,45,62,70,84,71,35
1AY,1AY16CS131,3.42,13,19,47,51,27,90,87,35
1AY,1AY16CS132,4.5,20,33,55,73,42,81,82,33
1AY,1AY16CS133,3.33,14,42,35,49,45,55,54,32
1AP,1AP16CS001,4.33,36,44,27,89,58,45,85,35
1AP,1AP16CS002,8.17,71,75,75,90,58,89,87,35
1AP,1AP16CS003,8.17,73,52,71,98,69,93,94,33
1AP,1AP16CS004,7.75,61,49,87,88,61,94,88,39
1AP,1AP16CS005,5.0,14,44,41,73,56,71,77,38
1AP,1AP16CS006,8.17,56,83,72,88,87,58,90,39
1AP,1AP16CS007,7.42,50,64,68,95,45,90,88,36
1AP,1AP16CS008,5.75,29,59,46,95,44,81,90,38
1AP,1AP16CS009,9.08,90,75,72,95,85,87,91,42
1AP,1AP16CS010,3.92,30,37,46,61,40,61,75,30
1AP,1AP16CS012,8.08,64,62,60,93,74,90,86,41
1AP,1AP16CS013,3.92,26,33,29,88,53,73,88,31
1AP,1AP16CS014,7.75,56,67,72,92,67,88,77,29
1AP,1AP16CS015,7.5,63,56,77,76,79,73,76,37
1AP,1AP16CS016,8.08,76,67,61,91,66,94,88,38
1AP,1AP16CS017,8.83,75,68,75,98,90,96,92,42
1AP,1AP16CS018,6.0,42,43,66,97,44,78,54,41
1AP,1AP16CS019,6.17,46,64,42,65,60,56,71,41
1AP,1AP16CS020,5.83,42,60,53,54,55,53,50,27
1AP,1AP16CS021,9.08,78,86,81,91,82,85,98,40
1AP,1AP16CS022,4.25,31,47,30,66,66,45,78,35
1AP,1AP16CS023,5.42,25,58,44,71,54,77,82,33
1AP,1AP16CS024,7.58,45,65,64,99,76,92,66,31
1AP,1AP16CS025,8.42,68,71,77,93,73,92,83,22
1AP,1AP16CS026,8.92,70,75,81,99,84,81,98,42
1AP,1AP16CS027,8.33,66,66,80,98,79,84,81,32
1AP,1AP16CS028,7.33,41,61,64,95,54,95,93,38
1AP,1AP16CS029,6.25,40,43,52,81,51,86,72,29
1AP,1AP16CS030,5.08,33,49,42,76,57,65,79,33
1AP,1AP16CS031,8.75,67,85,72,94,85,92,84,42
1AP,1AP16CS032,7.67,61,63,52,82,71,82,89,38
1AP,1AP16CS033,6.25,56,67,47,47,52,67,93,36
1AP,1AP16CS034,4.17,30,42,46,44,44,89,68,36
1AP,1AP16CS035,6.67,47,59,60,53,74,54,94,32
1AP,1AP16CS036,7.08,47,52,54,89,60,90,85,32
1AP,1AP16CS037,7.0,49,75,69,59,68,88,88,33
1AP,1AP16CS038,6.83,49,57,69,72,52,89,87,36
1AP,1AP16CS039,7.75,87,50,48,84,72,85,97,34
1AP,1AP16CS040,7.83,68,79,61,70,70,84,83,35
1AP,1AP16CS041,5.25,44,44,44,69,48,54,86,40
1AP,1AP16CS043,8.25,58,81,70,71,80,89,96,39
1AP,1AP16CS044,4.08,30,43,37,62,59,52,85,33
