
1MJ,1MJ16CS016,6.42,60,50,72,54,42,71,69,37
1MJ,1MJ16CS017,1.83,11,31,36,45,10,51,53,33
1MJ,1MJ16CS018,6.92,65,49,66,68,68,75,84,31
1MJ,1MJ16CS019,7.08,83,63,61,57,55,68,71,26
1MJ,1MJ16CS020,6.92,52,62,54,71,55,75,83,33
1MJ,1MJ16CS021,2.5,14,26,42,40,26,66,61,34
1MJ,1MJ16CS022,6.67,55,77,54,55,45,70,91,40
1MJ,1MJ16CS023,9.08,90,79,94,83,76,82,93,38
1MJ,1MJ16CS024,7.75,71,59,71,76,72,71,87,30
1MJ,1MJ16CS025,4.17,40,31,60,69,31,66,66,33
1MJ,1MJ16CS026,9.42,80,91,94,88,88,82,95,39
1MJ,1MJ16CS027,7.42,80,46,63,71,61,70,81,36
1MJ,1MJ16CS028,5.0,40,48,51,75,28,65,65,36
1MJ,1MJ16CS029,1.25,34,30,33,40,12,32,60,39
1MJ,1MJ16CS030,8.83,98,73,80,72,83,80,89,32
1MJ,1MJ16CS031,3.83,25,42,42,52,34,78,92,30
1MJ,1MJ16CS032,7.33,66,71,48,73,66,72,93,37
1MJ,1MJ16CS033,3.83,48,44,35,41,40,56,59,23
1MJ,1MJ16CS034,7.83,70,66,76,80,50,83,87,32
1MJ,1MJ16CS035,6.58,48,51,65,68,54,82,78,33
1MJ,1MJ16CS036,6.83,63,52,56,70,51,79,78,35
1MJ,1MJ16CS037,8.08,77,68,80,79,68,94,86,34
1MJ,1MJ16CS038,1.33,24,20,37,21,16,82,60,26
1MJ,1MJ16CS039,6.33,50,59,63,51,43,88,82,30
1MJ,1MJ16CS040,3.0,29,41,22,53,19,84,62,28
1MJ,1MJ16CS041,7.75,69,73,56,80,66,94,85,34
1MJ,1MJ16CS042,8.67,76,87,74,83,87,85,84,37
1MJ,1MJ16CS043,7.92,86,67,67,67,72,91,85,35
1MJ,1MJ16CS044,8.75,77,88,86,83,71,91,87,33
1MJ,1MJ16CS045,4.42,43,32,69,62,35,91,63,34
1MJ,1MJ16CS046,7.92,81,68,76,62,64,90,88,33
1MJ,1MJ16CS047,7.5,76,79,54,59,71,88,85,36
1MJ,1MJ16CS048,3.5,17,44,40,56,30,84,49,26
1MJ,1MJ16CS049,6.67,66,48,59,64,53,90,78,40
1MJ,1MJ16CS050,6.67,62,60,69,45,46,83,87,35
1MJ,1MJ16CS051,7.58,85,53,75,69,61,89,75,37
1MJ,1MJ16CS052,7.42,75,65,59,70,64,88,78,30
1MJ,1MJ16CS054,6.5,47,56,65,55,58,88,81,36
1MJ,1MJ16CS055,5.58,43,48,65,49,49,69,74,33
1MJ,1MJ16CS056,7.67,64,61,56,81,72,84,83,32
1MJ,1MJ16CS057,6.92,45,60,65,74,58,82,74,29
1MJ,1MJ16CS058,6.58,54,67,57,62,43,90,82,24
1MJ,1MJ16CS059,8.42,85,71,92,67,70,82,77,36
1MJ,1MJ16CS060,5.0,35,62,50,70,38,83,81,32
1MJ,1MJ16CS061,8.0,76,72,86,73,56,89,85,30
1MJ,1MJ16CS062,7.5,67,67,75,60,65,86,82,31
1MJ,1MJ16CS063,5.42,40,40,48,64,40,77,83,31
1MJ,1MJ16CS064,5.33,42,47,44,60,40,78,70,28
1MJ,1MJ16CS065,7.0,58,52,75,53,60,81,80,24
1MJ,1MJ16CS066,2.25,29,36,37,54,31,88,58,28
1MJ,1MJ16CS067,3.33,21,40,48,40,20,83,48,28
1MJ,1MJ16CS068,9.33,86,90,88,87,81,92,90,30
1MJ,1MJ16CS069,6.17,44,52,59,65,50,77,70,28
1MJ,1MJ16CS070,3.83,32,41,47,61,33,79,58,35
1MJ,1MJ16CS071,8.5,91,72,89,60,78,89,89,33
1MJ,1MJ16CS072,4.67,24,42,45,56,43,88,82,32
1MJ,1MJ16CS073,7.42,52,62,62,81,54,94,86,31
1MJ,1MJ16CS074,7.83,83,68,74,68,72,71,72,29
1MJ,1MJ16CS075,3.67,41,25,40,61,27,79,55,28
1MJ,1MJ16CS076,7.25,72,64,70,62,54,77,63,29
1MJ,1MJ16CS077,5.5,53,43,56,44,49,85,61,27
1MJ,1MJ16CS078,8.67,83,84,63,82,79,94,91,36
1MJ,1MJ16CS079,7.75,86,79,56,64,75,81,77,37
1MJ,1MJ16CS080,8.25,84,69,88,62,70,89,94,36
1MJ,1MJ16CS081,6.92,53,67,58,62,66,82,74,30
1MJ,1MJ16CS082,7.42,58,60,72,73,68,81,73,29
1MJ,1MJ16CS083,4.5,33,52,42,49,40,83,67,27
1MJ,1MJ16CS084,8.33,84,71,63,82,74,88,89,41
1MJ,1MJ16CS085,2.08,8,32,25,49,10,85,56,22
1MJ,1MJ16CS086,7.58,57,82,79,72,54,89,77,31
1MJ,1MJ16CS087,7.0,68,52,65,62,55,81,80,26
1MJ,1MJ16CS088,8.5,88,68,90,79,75,87,81,40
1MJ,1MJ16CS089,7.5,56,78,57,83,62,90,73,33
1MJ,1MJ16CS090,5.75,41,57,54,59,42,86,79,27
1MJ,1MJ16CS091,8.33,74,87,79,78,70,85,84,42
1MJ,1MJ16CS092,3.83,32,42,40,73,34,76,54,26
1MJ,1MJ16CS093,8.58,81,74,82,80,65,90,80,37
1MJ,1MJ16CS094,8.5,83,70,80,82,66,82,83,28
1MJ,1MJ16CS095,9.17,90,76,93,74,80,90,94,41
1MJ,1MJ16CS096,7.25,54,66,74,78,57,89,75,31
1MJ,1MJ16CS097,7.08,66,52,79,66,50,78,80,31
1MJ,1MJ16CS098,3.33,31,42,44,46,25,79,56,33
1MJ,1MJ16CS100,8.33,99,71,70,81,55,84,85,30
1MJ,1MJ16CS101,7.5,71,54,64,71,74,75,76,33
1MJ,1MJ16CS102,7.42,63,70,72,60,66,67,79,30
1MJ,1MJ16CS103,5.0,43,60,35,79,40,68,62,29
1MJ,1MJ16CS104,6.75,48,64,56,72,50,70,82,31
1MJ,1MJ16CS105,8.25,84,80,66,68,84,73,86,29
1MJ,1MJ16CS106,6.83,61,50,55,68,62,68,88,33
1MJ,1MJ16CS107,2.25,19,20,36,64,3,65,53,25
1MJ,1MJ16CS108,7.17,54,64,62,75,66,72,74,32
1MJ,1MJ16CS109,4.33,33,49,63,63,30,69,68,29
1MJ,1MJ16CS110,6.67,67,55,58,67,49,78,90,28
1MJ,1MJ16CS111,5.67,51,36,66,61,54,73,73,25
1MJ,1MJ16CS112,6.67,44,63,71,89,42,70,73,24
1MJ,1MJ16CS113,7.75,75,62,80,65,69,67,91,34
1MJ,1MJ16CS114,7.33,75,57,76,74,57,65,83,23
